index,match_id,x,y,xG,minute,result,team,h_a,player,home_score,away_score,home_goal_scored,away_goal_scored,test_home_score,home_current_score,away_current_score
11,18202,0.8830000305175781,0.5070000076293946,0.18183407187461853,3,BlockedShot,Arsenal,a,Gabriel Jesus,0,0,0,0,,,
12,18202,0.935,0.6120000076293945,0.3404459059238434,3,MissedShots,Arsenal,a,Gabriel Martinelli,0,0,0,0,,0,0
13,18202,0.875,0.710999984741211,0.04480058327317238,7,SavedShot,Arsenal,a,Oleksandr Zinchenko,0,0,0,0,,0,0
14,18202,0.8169999694824219,0.5640000152587891,0.04902607202529907,8,BlockedShot,Arsenal,a,Thomas Partey,0,0,0,0,,0,0
15,18202,0.975,0.46900001525878904,0.5384948253631592,19,Goal,Arsenal,a,Gabriel Martinelli,0,0,0,1,,0,0
0,18202,0.92,0.5120000076293946,0.3935762047767639,41,SavedShot,Crystal Palace,h,Odsonne Edouard,0,0,0,0,,0,1
1,18202,0.850999984741211,0.345,0.05573191121220589,45,BlockedShot,Crystal Palace,h,Odsonne Edouard,0,0,0,0,,0,0
2,18202,0.9209999847412109,0.3659999847412109,0.06706040352582932,45,BlockedShot,Crystal Palace,h,Odsonne Edouard,0,0,0,0,,0,0
3,18202,0.765,0.4879999923706055,0.0250832661986351,46,BlockedShot,Crystal Palace,h,Jeffrey Schlupp,0,0,0,0,,0,0
16,18202,0.8269999694824218,0.37400001525878906,0.06403198838233948,50,BlockedShot,Arsenal,a,Martin Odegaard,0,0,0,0,,0,0
4,18202,0.9109999847412109,0.5890000152587891,0.3831236958503723,51,SavedShot,Crystal Palace,h,Eberechi Eze,0,0,0,0,,0,0
17,18202,0.7819999694824219,0.25299999237060544,0.046703848987817764,55,MissedShots,Arsenal,a,Martin Odegaard,0,0,0,0,,0,0
5,18202,0.875,0.30700000762939456,0.04134609177708626,65,BlockedShot,Crystal Palace,h,Jeffrey Schlupp,0,0,0,0,,0,0
18,18202,0.96,0.32799999237060545,0.07888688892126083,69,MissedShots,Arsenal,a,Bukayo Saka,0,0,0,0,,0,0
6,18202,0.9209999847412109,0.705999984741211,0.028413565829396248,71,BlockedShot,Crystal Palace,h,Wilfried Zaha,0,0,0,0,,0,0
7,18202,0.8819999694824219,0.395,0.06403308361768723,80,BlockedShot,Crystal Palace,h,Jordan Ayew,0,0,0,0,,0,0
8,18202,0.894000015258789,0.6140000152587891,0.062172938138246536,80,MissedShots,Crystal Palace,h,Jean-Philippe Mateta,0,0,0,0,,0,0
9,18202,0.91,0.47200000762939454,0.0895635187625885,80,MissedShots,Crystal Palace,h,Jeffrey Schlupp,0,0,0,0,,0,0
10,18202,0.045999999046325686,0.5470000076293945,0,84,OwnGoal,Crystal Palace,h,Marc Guehi,0,0,0,1,,0,0
19,18202,0.95,0.27700000762939453,0.05762733146548271,84,MissedShots,Arsenal,a,Bukayo Saka,0,0,0,0,,0,1
20,18202,0.9290000152587891,0.33,0.09606436640024185,86,BlockedShot,Arsenal,a,Bukayo Saka,0,0,0,0,,0,0
21,18203,0.8859999847412109,0.664000015258789,0.06337210536003113,0,MissedShots,Fulham,h,Aleksandar Mitrovic,0,0,0,0,,0,0
30,18203,0.9290000152587891,0.35900001525878905,0.016877776011824608,21,MissedShots,Liverpool,a,Mohamed Salah,0,0,0,0,,0,0
22,18203,0.8530000305175781,0.44299999237060544,0.06387635320425034,23,BlockedShot,Fulham,h,João Palhinha,0,0,0,0,,0,0
23,18203,0.8380000305175781,0.43900001525878907,0.06264717876911163,23,BlockedShot,Fulham,h,João Palhinha,0,0,0,0,,0,0
31,18203,0.7780000305175782,0.49700000762939456,0.02267308346927166,28,BlockedShot,Liverpool,a,Jordan Henderson,0,0,0,0,,0,0
24,18203,0.85,0.5029999923706054,0.07890216261148453,30,BlockedShot,Fulham,h,Harrison Reed,0,0,0,0,,0,0
25,18203,0.9640000152587891,0.5670000076293945,0.08710415661334991,31,Goal,Fulham,h,Aleksandar Mitrovic,0,0,1,0,,0,0
32,18203,0.9259999847412109,0.6869999694824219,0.061388105154037476,38,ShotOnPost,Liverpool,a,Luis Díaz,0,0,0,0,,1,0
26,18203,0.8169999694824219,0.6609999847412109,0.04672102630138397,55,BlockedShot,Fulham,h,Andreas Pereira,0,0,0,0,,0,0
27,18203,0.8930000305175781,0.295,0.06615827232599258,56,ShotOnPost,Fulham,h,Neeskens Kebano,0,0,0,0,,0,0
28,18203,0.8230000305175781,0.295,0.03826546669006348,57,SavedShot,Fulham,h,Bobby Reid,0,0,0,0,,0,0
33,18203,0.960999984741211,0.4420000076293945,0.5341293215751648,60,SavedShot,Liverpool,a,Darwin Núñez,0,0,0,0,,0,0
34,18203,0.9519999694824218,0.47200000762939454,0.5847207307815552,63,Goal,Liverpool,a,Darwin Núñez,0,0,0,1,,0,0
35,18203,0.965,0.585999984741211,0.45676350593566895,66,BlockedShot,Liverpool,a,Darwin Núñez,0,0,0,0,,0,1
36,18203,0.9159999847412109,0.5220000076293946,0.11667156964540482,68,BlockedShot,Liverpool,a,Luis Díaz,0,0,0,0,,0,0
29,18203,0.885,0.5,0.7611688375473022,71,Goal,Fulham,h,Aleksandar Mitrovic,0,0,1,0,,0,0
37,18203,0.925,0.29100000381469726,0.0970819965004921,75,MissedShots,Liverpool,a,Darwin Núñez,0,0,0,0,,1,0
38,18203,0.875,0.61,0.05921857804059982,79,MissedShots,Liverpool,a,Fabio Carvalho,0,0,0,0,,0,0
39,18203,0.9209999847412109,0.48,0.37489941716194153,79,Goal,Liverpool,a,Mohamed Salah,0,0,0,1,,0,0
40,18203,0.750999984741211,0.37099998474121093,0.016681650653481483,93,ShotOnPost,Liverpool,a,Jordan Henderson,0,0,0,0,,0,1
41,18204,0.919000015258789,0.43099998474121093,0.10186923295259476,1,Goal,Bournemouth,h,Jefferson Lerma,0,0,1,0,,0,0
48,18204,0.774000015258789,0.5279999923706055,0.029255198314785957,3,MissedShots,Aston Villa,a,Danny Ings,0,0,0,0,,1,0
49,18204,0.8369999694824218,0.5159999847412109,0.06019921228289604,6,SavedShot,Aston Villa,a,Danny Ings,0,0,0,0,,0,0
42,18204,0.8369999694824218,0.500999984741211,0.08674071729183197,8,SavedShot,Bournemouth,h,Dominic Solanke,0,0,0,0,,0,0
43,18204,0.8090000152587891,0.4540000152587891,0.049508895725011826,8,BlockedShot,Bournemouth,h,Dominic Solanke,0,0,0,0,,0,0
50,18204,0.7269999694824218,0.43400001525878906,0.014811373315751553,14,MissedShots,Aston Villa,a,John McGinn,0,0,0,0,,0,0
51,18204,0.9480000305175781,0.575999984741211,0.08875220268964767,16,MissedShots,Aston Villa,a,Danny Ings,0,0,0,0,,0,0
52,18204,0.7959999847412109,0.3890000152587891,0.03658315911889076,20,SavedShot,Aston Villa,a,Jacob Ramsey,0,0,0,0,,0,0
44,18204,0.889000015258789,0.29100000381469726,0.2622811496257782,21,MissedShots,Bournemouth,h,Adam Smith,0,0,0,0,,0,0
53,18204,0.7240000152587891,0.40400001525878904,0.015351141802966595,36,BlockedShot,Aston Villa,a,John McGinn,0,0,0,0,,0,0
54,18204,0.8780000305175781,0.4179999923706055,0.07671184092760086,44,BlockedShot,Aston Villa,a,Leon Bailey,0,0,0,0,,0,0
55,18204,0.7530000305175781,0.500999984741211,0.022302718833088875,44,MissedShots,Aston Villa,a,Jacob Ramsey,0,0,0,0,,0,0
56,18204,0.7430000305175781,0.575,0.01755376346409321,59,MissedShots,Aston Villa,a,Diego Carlos,0,0,0,0,,0,0
57,18204,0.899000015258789,0.44,0.03559381514787674,60,BlockedShot,Aston Villa,a,Philippe Coutinho,0,0,0,0,,0,0
58,18204,0.7019999694824218,0.4929999923706055,0.015612097457051277,64,MissedShots,Aston Villa,a,Boubacar Kamara,0,0,0,0,,0,0
45,18204,0.870999984741211,0.715,0.05004778131842613,71,BlockedShot,Bournemouth,h,Dominic Solanke,0,0,0,0,,0,0
59,18204,0.749000015258789,0.44299999237060544,0.02232612855732441,73,MissedShots,Aston Villa,a,Philippe Coutinho,0,0,0,0,,0,0
46,18204,0.8519999694824218,0.38,0.014949395321309566,79,MissedShots,Bournemouth,h,Philip Billing,0,0,0,0,,0,0
47,18204,0.889000015258789,0.590999984741211,0.02723807282745838,79,Goal,Bournemouth,h,Kieffer Moore,0,0,1,0,,0,0
60,18204,0.785,0.5179999923706055,0.02600441314280033,82,BlockedShot,Aston Villa,a,Douglas Luiz,0,0,0,0,,1,0
61,18204,0.8169999694824219,0.28299999237060547,0.016840584576129913,82,BlockedShot,Aston Villa,a,Matthew Cash,0,0,0,0,,0,0
62,18204,0.7290000152587891,0.3729999923706055,0.010997343808412552,83,BlockedShot,Aston Villa,a,John McGinn,0,0,0,0,,0,0
75,18205,0.720999984741211,0.5120000076293946,0.013587231747806072,1,MissedShots,Wolverhampton Wanderers,a,Daniel Podence,0,0,0,0,,0,0
76,18205,0.904000015258789,0.48200000762939454,0.10776156932115555,5,Goal,Wolverhampton Wanderers,a,Daniel Podence,0,0,0,1,,0,0
63,18205,0.789000015258789,0.3659999847412109,0.028160689398646355,12,BlockedShot,Leeds,h,Brenden Aaronson,0,0,0,0,,0,1
64,18205,0.6919999694824219,0.3120000076293945,0.01301555149257183,18,SavedShot,Leeds,h,Patrick Bamford,0,0,0,0,,0,0
65,18205,0.7390000152587891,0.5770000076293945,0.015242225490510464,19,MissedShots,Leeds,h,Tyler Adams,0,0,0,0,,0,0
77,18205,0.8730000305175781,0.37799999237060544,0.07958443462848663,20,SavedShot,Wolverhampton Wanderers,a,Hee-Chan Hwang,0,0,0,0,,0,0
66,18205,0.924000015258789,0.2879999923706055,0.04249296709895134,23,Goal,Leeds,h,Rodrigo,0,0,1,0,,0,0
67,18205,0.7709999847412109,0.519000015258789,0.026361703872680664,25,BlockedShot,Leeds,h,Rodrigo,0,0,0,0,,1,0
68,18205,0.8519999694824218,0.2560000038146973,0.025666622444987297,26,SavedShot,Leeds,h,Marc Roca,0,0,0,0,,0,0
69,18205,0.8969999694824219,0.5609999847412109,0.067406065762043,28,MissedShots,Leeds,h,Rodrigo,0,0,0,0,,0,0
78,18205,0.874000015258789,0.6730000305175782,0.02694793790578842,34,SavedShot,Wolverhampton Wanderers,a,Pedro Neto,0,0,0,0,,0,0
79,18205,0.93,0.44,0.12558229267597198,38,MissedShots,Wolverhampton Wanderers,a,Morgan Gibbs-White,0,0,0,0,,0,0
80,18205,0.8090000152587891,0.3,0.017123745754361153,42,MissedShots,Wolverhampton Wanderers,a,Jonny,0,0,0,0,,0,0
81,18205,0.9209999847412109,0.580999984741211,0.42055198550224304,47,SavedShot,Wolverhampton Wanderers,a,Leander Dendoncker,0,0,0,0,,0,0
82,18205,0.705999984741211,0.5870000076293945,0.010950668714940548,47,MissedShots,Wolverhampton Wanderers,a,Rúben Neves,0,0,0,0,,0,0
83,18205,0.8819999694824219,0.6840000152587891,0.05606484040617943,54,BlockedShot,Wolverhampton Wanderers,a,Pedro Neto,0,0,0,0,,0,0
84,18205,0.775,0.5029999923706054,0.023239418864250183,54,BlockedShot,Wolverhampton Wanderers,a,Daniel Podence,0,0,0,0,,0,0
85,18205,0.9159999847412109,0.5270000076293946,0.08816811442375183,56,SavedShot,Wolverhampton Wanderers,a,Leander Dendoncker,0,0,0,0,,0,0
86,18205,0.8059999847412109,0.6940000152587891,0.039476178586483,56,SavedShot,Wolverhampton Wanderers,a,Morgan Gibbs-White,0,0,0,0,,0,0
70,18205,0.9259999847412109,0.4129999923706055,0.032678086310625076,69,MissedShots,Leeds,h,Robin Koch,0,0,0,0,,0,0
71,18205,0.9159999847412109,0.47,0.08713088929653168,71,MissedShots,Leeds,h,Pascal Struijk,0,0,0,0,,0,0
87,18205,0.05,0.495,0,73,OwnGoal,Wolverhampton Wanderers,a,Rayan Ait Nouri,0,0,1,0,,0,0
88,18205,0.779000015258789,0.754000015258789,0.017455780878663063,75,BlockedShot,Wolverhampton Wanderers,a,Pedro Neto,0,0,0,0,,1,0
89,18205,0.7140000152587891,0.6140000152587891,0.014950144104659557,76,MissedShots,Wolverhampton Wanderers,a,Leander Dendoncker,0,0,0,0,,0,0
72,18205,0.9269999694824219,0.5279999923706055,0.41390371322631836,79,SavedShot,Leeds,h,Patrick Bamford,0,0,0,0,,0,0
73,18205,0.860999984741211,0.4329999923706055,0.09152556210756302,79,BlockedShot,Leeds,h,Sam Greenwood,0,0,0,0,,0,0
90,18205,0.9359999847412109,0.59,0.06105191260576248,82,MissedShots,Wolverhampton Wanderers,a,Max Kilman,0,0,0,0,,0,0
74,18205,0.7759999847412109,0.7419999694824219,0.045585792511701584,86,MissedShots,Leeds,h,Sam Greenwood,0,0,0,0,,0,0
91,18206,0.865,0.39,0.04972551390528679,0,BlockedShot,Newcastle United,h,Fabian Schär,0,0,0,0,,0,0
92,18206,0.9259999847412109,0.765,0.009584739804267883,1,SavedShot,Newcastle United,h,Dan Burn,0,0,0,0,,0,0
93,18206,0.7759999847412109,0.34700000762939454,0.022272508591413498,3,BlockedShot,Newcastle United,h,Joe Willock,0,0,0,0,,0,0
94,18206,0.924000015258789,0.605999984741211,0.049559593200683594,5,MissedShots,Newcastle United,h,Dan Burn,0,0,0,0,,0,0
95,18206,0.9819999694824219,0.4159999847412109,0.06910544633865356,7,MissedShots,Newcastle United,h,Dan Burn,0,0,0,0,,0,0
96,18206,0.7959999847412109,0.7469999694824219,0.0519057996571064,15,BlockedShot,Newcastle United,h,Kieran Trippier,0,0,0,0,,0,0
97,18206,0.7330000305175781,0.524000015258789,0.022218165919184685,19,SavedShot,Newcastle United,h,Joelinton,0,0,0,0,,0,0
98,18206,0.8830000305175781,0.5329999923706055,0.08756034076213837,23,MissedShots,Newcastle United,h,Callum Wilson,0,0,0,0,,0,0
99,18206,0.9480000305175781,0.47299999237060547,0.15025794506072998,26,BlockedShot,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
100,18206,0.7430000305175781,0.47299999237060547,0.01733291521668434,26,MissedShots,Newcastle United,h,Bruno Guimarães,0,0,0,0,,0,0
114,18206,0.7519999694824219,0.6530000305175782,0.01648869924247265,28,BlockedShot,Nottingham Forest,a,Lewis O&#039;Brien,0,0,0,0,,0,0
101,18206,0.86,0.505,0.1967594474554062,30,MissedShots,Newcastle United,h,Joelinton,0,0,0,0,,0,0
102,18206,0.754000015258789,0.4979999923706055,0.022087696939706802,31,SavedShot,Newcastle United,h,Joelinton,0,0,0,0,,0,0
103,18206,0.9309999847412109,0.4570000076293945,0.08804192394018173,34,SavedShot,Newcastle United,h,Callum Wilson,0,0,0,0,,0,0
104,18206,0.8140000152587891,0.620999984741211,0.03728095814585686,36,SavedShot,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
115,18206,0.9009999847412109,0.38799999237060545,0.07895785570144653,38,BlockedShot,Nottingham Forest,a,Jesse Lingard,0,0,0,0,,0,0
116,18206,0.8769999694824219,0.2620000076293945,0.024593345820903778,38,MissedShots,Nottingham Forest,a,Neco Williams,0,0,0,0,,0,0
117,18206,0.9030000305175782,0.43099998474121093,0.042747460305690765,51,MissedShots,Nottingham Forest,a,Sam Surridge,0,0,0,0,,0,0
105,18206,0.8669999694824219,0.6609999847412109,0.0580611452460289,56,SavedShot,Newcastle United,h,Joe Willock,0,0,0,0,,0,0
106,18206,0.9330000305175781,0.6140000152587891,0.11562764644622803,56,BlockedShot,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,0,0
107,18206,0.78,0.24299999237060546,0.012630515731871128,57,Goal,Newcastle United,h,Fabian Schär,0,0,1,0,,0,0
108,18206,0.8569999694824219,0.3990000152587891,0.08849702030420303,61,BlockedShot,Newcastle United,h,Joe Willock,0,0,0,0,,1,0
118,18206,0.9059999847412109,0.5129999923706055,0.07497992366552353,62,MissedShots,Nottingham Forest,a,Sam Surridge,0,0,0,0,,0,0
109,18206,0.8719999694824219,0.5509999847412109,0.047557879239320755,67,MissedShots,Newcastle United,h,Dan Burn,0,0,0,0,,0,0
110,18206,0.9630000305175781,0.29399999618530276,0.06405009329319,76,SavedShot,Newcastle United,h,Miguel Almirón,0,0,0,0,,0,0
111,18206,0.93,0.5790000152587891,0.14322662353515625,77,Goal,Newcastle United,h,Callum Wilson,0,0,1,0,,0,0
112,18206,0.850999984741211,0.7069999694824218,0.05523020401597023,83,MissedShots,Newcastle United,h,Allan Saint-Maximin,0,0,0,0,,1,0
113,18206,0.97,0.61,0.4005250930786133,84,MissedShots,Newcastle United,h,Callum Wilson,0,0,0,0,,0,0
137,18207,0.904000015258789,0.5159999847412109,0.04428984597325325,2,MissedShots,Southampton,a,Mohammed Salisu,0,0,0,0,,0,0
138,18207,0.8469999694824218,0.45299999237060545,0.044963642954826355,11,Goal,Southampton,a,James Ward-Prowse,0,0,0,1,,0,0
139,18207,0.7880000305175782,0.4570000076293945,0.05157419666647911,17,MissedShots,Southampton,a,Adam Armstrong,0,0,0,0,,0,1
119,18207,0.950999984741211,0.54,0.39604780077934265,20,Goal,Tottenham,h,Ryan Sessegnon,0,0,1,0,,0,0
120,18207,0.8980000305175782,0.6609999847412109,0.06032004952430725,30,SavedShot,Tottenham,h,Son Heung-Min,0,0,0,0,,1,0
121,18207,0.8980000305175782,0.5990000152587891,0.030514203011989594,30,Goal,Tottenham,h,Eric Dier,0,0,1,0,,0,0
122,18207,0.8059999847412109,0.345,0.031421080231666565,35,BlockedShot,Tottenham,h,Emerson,0,0,0,0,,1,0
123,18207,0.769000015258789,0.63,0.030809756368398666,37,SavedShot,Tottenham,h,Ben Davies,0,0,0,0,,0,0
124,18207,0.8730000305175781,0.3940000152587891,0.10708937793970108,42,BlockedShot,Tottenham,h,Dejan Kulusevski,0,0,0,0,,0,0
125,18207,0.8809999847412109,0.47200000762939454,0.10881829261779785,44,MissedShots,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
126,18207,0.9390000152587891,0.3940000152587891,0.1343492567539215,46,SavedShot,Tottenham,h,Harry Kane,0,0,0,0,,0,0
127,18207,0.9569999694824218,0.4809999847412109,0.08518696576356888,47,MissedShots,Tottenham,h,Cristian Romero,0,0,0,0,,0,0
128,18207,0.885,0.3189999961853027,0.010532418265938759,49,MissedShots,Tottenham,h,Emerson,0,0,0,0,,0,0
129,18207,0.9080000305175782,0.654000015258789,0.08093773573637009,51,BlockedShot,Tottenham,h,Ryan Sessegnon,0,0,0,0,,0,0
140,18207,0.795,0.38599998474121094,0.012899120338261127,58,MissedShots,Southampton,a,James Ward-Prowse,0,0,0,0,,0,0
141,18207,0.017999999523162842,0.52,0,60,OwnGoal,Southampton,a,Mohammed Salisu,0,0,1,0,,0,0
130,18207,0.9080000305175782,0.31,0.0802784189581871,62,Goal,Tottenham,h,Dejan Kulusevski,0,0,1,0,,1,0
142,18207,0.805,0.32,0.018676353618502617,66,BlockedShot,Southampton,a,Romeo Lavia,0,0,0,0,,1,0
143,18207,0.8969999694824219,0.624000015258789,0.08541289716959,66,MissedShots,Southampton,a,Moussa Djenepo,0,0,0,0,,0,0
131,18207,0.9169999694824219,0.47400001525878904,0.14832483232021332,67,BlockedShot,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
132,18207,0.9359999847412109,0.3060000038146973,0.03990104794502258,69,MissedShots,Tottenham,h,Cristian Romero,0,0,0,0,,0,0
133,18207,0.914000015258789,0.445,0.12479224801063538,72,MissedShots,Tottenham,h,Emerson,0,0,0,0,,0,0
144,18207,0.924000015258789,0.6719999694824219,0.04521222040057182,73,SavedShot,Southampton,a,Joe Ayodele-Aribo,0,0,0,0,,0,0
134,18207,0.85,0.5870000076293945,0.12011918425559998,82,SavedShot,Tottenham,h,Son Heung-Min,0,0,0,0,,0,0
145,18207,0.93,0.6480000305175782,0.0342944972217083,84,MissedShots,Southampton,a,Romain Perraud,0,0,0,0,,0,0
146,18207,0.8090000152587891,0.48900001525878906,0.049223147332668304,89,BlockedShot,Southampton,a,Ibrahima Diallo,0,0,0,0,,0,0
135,18207,0.43200000762939456,0.445,0.008696342818439007,90,SavedShot,Tottenham,h,Harry Kane,0,0,0,0,,0,0
136,18207,0.7440000152587891,0.590999984741211,0.019063498824834824,92,MissedShots,Tottenham,h,Yves Bissouma,0,0,0,0,,0,0
147,18208,0.8830000305175781,0.5609999847412109,0.026357807219028473,2,MissedShots,Everton,h,Abdoulaye Doucouré,0,0,0,0,,0,0
155,18208,0.92,0.5259999847412109,0.05937495082616806,6,SavedShot,Chelsea,a,Kai Havertz,0,0,0,0,,0,0
156,18208,0.8219999694824218,0.6630000305175782,0.027850382030010223,18,SavedShot,Chelsea,a,Mason Mount,0,0,0,0,,0,0
157,18208,0.9390000152587891,0.4159999847412109,0.13714130222797394,21,BlockedShot,Chelsea,a,Raheem Sterling,0,0,0,0,,0,0
148,18208,0.909000015258789,0.509000015258789,0.08019696176052094,23,SavedShot,Everton,h,James Tarkowski,0,0,0,0,,0,0
149,18208,0.9,0.42900001525878906,0.04355604946613312,27,MissedShots,Everton,h,Anthony Gordon,0,0,0,0,,0,0
158,18208,0.8130000305175781,0.48900001525878906,0.059474799782037735,40,BlockedShot,Chelsea,a,Mason Mount,0,0,0,0,,0,0
159,18208,0.8209999847412109,0.3629999923706055,0.04335644468665123,42,SavedShot,Chelsea,a,N&#039;Golo Kanté,0,0,0,0,,0,0
160,18208,0.8440000152587891,0.47400001525878904,0.08012966811656952,46,BlockedShot,Chelsea,a,Raheem Sterling,0,0,0,0,,0,0
150,18208,0.9259999847412109,0.32099998474121094,0.09903331100940704,47,BlockedShot,Everton,h,Demarai Gray,0,0,0,0,,0,0
161,18208,0.8390000152587891,0.6469999694824219,0.032304804772138596,47,BlockedShot,Chelsea,a,Reece James,0,0,0,0,,0,0
162,18208,0.8880000305175781,0.5359999847412109,0.038527995347976685,48,SavedShot,Chelsea,a,Kalidou Koulibaly,0,0,0,0,,0,0
151,18208,0.8880000305175781,0.41200000762939454,0.06535546481609344,51,SavedShot,Everton,h,Abdoulaye Doucouré,0,0,0,0,,0,0
152,18208,0.9290000152587891,0.5259999847412109,0.1389942318201065,51,BlockedShot,Everton,h,Mason Holgate,0,0,0,0,,0,0
163,18208,0.915,0.495,0.058007340878248215,51,MissedShots,Chelsea,a,Kai Havertz,0,0,0,0,,0,0
164,18208,0.885,0.5,0.7611688375473022,53,Goal,Chelsea,a,Jorginho,0,0,0,1,,0,0
165,18208,0.8530000305175781,0.659000015258789,0.06218760460615158,59,BlockedShot,Chelsea,a,Kai Havertz,0,0,0,0,,0,1
153,18208,0.8219999694824218,0.6969999694824218,0.08910238742828369,61,MissedShots,Everton,h,Vitalii Mykolenko,0,0,0,0,,0,0
166,18208,0.8069999694824219,0.24100000381469727,0.053009167313575745,81,MissedShots,Chelsea,a,Reece James,0,0,0,0,,0,0
167,18208,0.91,0.5420000076293945,0.34946149587631226,82,BlockedShot,Chelsea,a,Raheem Sterling,0,0,0,0,,0,0
168,18208,0.9269999694824219,0.5359999847412109,0.1150658130645752,88,MissedShots,Chelsea,a,Christian Pulisic,0,0,0,0,,0,0
169,18208,0.914000015258789,0.605999984741211,0.046084895730018616,96,SavedShot,Chelsea,a,Armando Broja,0,0,0,0,,0,0
154,18208,0.86,0.5990000152587891,0.008471239358186722,100,SavedShot,Everton,h,James Tarkowski,0,0,0,0,,0,0
187,18209,0.9469999694824218,0.7019999694824218,0.05432441458106041,0,MissedShots,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
170,18209,0.9259999847412109,0.32799999237060545,0.0705735832452774,6,BlockedShot,Manchester United,h,Scott McTominay,0,0,0,0,,0,0
171,18209,0.8680000305175781,0.545,0.08042382448911667,6,MissedShots,Manchester United,h,Bruno Fernandes,0,0,0,0,,0,0
188,18209,0.7719999694824219,0.34,0.017339807003736496,13,BlockedShot,Brighton,a,Danny Welbeck,0,0,0,0,,0,0
189,18209,0.6940000152587891,0.720999984741211,0.010326530784368515,17,BlockedShot,Brighton,a,Leandro Trossard,0,0,0,0,,0,0
190,18209,0.7480000305175781,0.5259999847412109,0.021615779027342796,17,BlockedShot,Brighton,a,Pascal Groß,0,0,0,0,,0,0
191,18209,0.8969999694824219,0.4129999923706055,0.04381951689720154,19,MissedShots,Brighton,a,Danny Welbeck,0,0,0,0,,0,0
172,18209,0.9159999847412109,0.7019999694824218,0.053242962807416916,23,SavedShot,Manchester United,h,Christian Eriksen,0,0,0,0,,0,0
192,18209,0.879000015258789,0.4909999847412109,0.03331417217850685,23,BlockedShot,Brighton,a,Danny Welbeck,0,0,0,0,,0,0
193,18209,0.7290000152587891,0.549000015258789,0.016128625720739365,27,BlockedShot,Brighton,a,Alexis Mac Allister,0,0,0,0,,0,0
194,18209,0.9019999694824219,0.5059999847412109,0.023503141477704048,28,MissedShots,Brighton,a,Lewis Dunk,0,0,0,0,,0,0
195,18209,0.9519999694824218,0.44599998474121094,0.5854800343513489,29,Goal,Brighton,a,Pascal Groß,0,0,0,1,,0,0
173,18209,0.750999984741211,0.6459999847412109,0.018669476732611656,34,MissedShots,Manchester United,h,Fred,0,0,0,0,,0,1
196,18209,0.895,0.46099998474121096,0.11595558375120163,36,MissedShots,Brighton,a,Danny Welbeck,0,0,0,0,,0,0
197,18209,0.8590000152587891,0.3110000038146973,0.053629811853170395,38,SavedShot,Brighton,a,Solly March,0,0,0,0,,0,0
198,18209,0.955,0.5509999847412109,0.6059010624885559,38,Goal,Brighton,a,Pascal Groß,0,0,0,1,,0,0
174,18209,0.9590000152587891,0.639000015258789,0.056737061589956284,44,SavedShot,Manchester United,h,Luke Shaw,0,0,0,0,,0,1
199,18209,0.924000015258789,0.5309999847412109,0.13225674629211426,47,MissedShots,Brighton,a,Danny Welbeck,0,0,0,0,,0,0
175,18209,0.8669999694824219,0.605999984741211,0.03814224153757095,49,BlockedShot,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
176,18209,0.9080000305175782,0.665,0.0806540921330452,51,MissedShots,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
200,18209,0.8680000305175781,0.5329999923706055,0.02780456468462944,62,SavedShot,Brighton,a,Adam Webster,0,0,0,0,,0,0
177,18209,0.9590000152587891,0.595999984741211,0.28002306818962097,64,MissedShots,Manchester United,h,Marcus Rashford,0,0,0,0,,0,0
178,18209,0.775,0.27,0.011520151048898697,66,SavedShot,Manchester United,h,Christian Eriksen,0,0,0,0,,0,0
179,18209,0.9519999694824218,0.5,0.4161715805530548,67,SavedShot,Manchester United,h,Diogo Dalot,0,0,0,0,,0,0
201,18209,0.02,0.53,0,67,OwnGoal,Brighton,a,Alexis Mac Allister,0,0,1,0,,0,0
180,18209,0.95,0.505,0.07916619628667831,71,BlockedShot,Manchester United,h,Harry Maguire,0,0,0,0,,1,0
181,18209,0.835,0.6419999694824219,0.049220599234104156,72,SavedShot,Manchester United,h,Diogo Dalot,0,0,0,0,,0,0
182,18209,0.6969999694824218,0.610999984741211,0.013501320965588093,75,MissedShots,Manchester United,h,Lisandro Martínez,0,0,0,0,,0,0
202,18209,0.7390000152587891,0.6270000076293946,0.01999717205762863,82,MissedShots,Brighton,a,Alexis Mac Allister,0,0,0,0,,0,0
183,18209,0.779000015258789,0.3390000152587891,0.022673681378364563,85,BlockedShot,Manchester United,h,Christian Eriksen,0,0,0,0,,0,0
184,18209,0.8830000305175781,0.40799999237060547,0.09276019781827927,86,BlockedShot,Manchester United,h,Cristiano Ronaldo,0,0,0,0,,0,0
185,18209,0.8859999847412109,0.6569999694824219,0.00974244438111782,86,BlockedShot,Manchester United,h,Lisandro Martínez,0,0,0,0,,0,0
186,18209,0.965999984741211,0.669000015258789,0.05400792136788368,86,BlockedShot,Manchester United,h,Lisandro Martínez,0,0,0,0,,0,0
